user_id,user_score
294358,2.0087
501971,2.0087
542368,2.0087
862080,2.0087
866503,2.0087
931025,2.0087
946008,2.0087
965916,2.0087
986271,2.0087
1084436,2.0087
1101209,2.0087
484458,2.0086
635843,2.0086
768101,2.0086
806444,2.0086
1001588,2.0086
1017494,2.0086
1050480,2.0086
128865,2.0085
284906,2.0085
500128,2.0085
527903,2.0085
700676,2.0085
746220,2.0085
859635,2.0085
969455,2.0085
1003103,2.0085
1015936,2.0085
453174,2.0084
506519,2.0084
679005,2.0084
975704,2.0084
1034962,2.0084
1072866,2.0084
1089380,2.0084
24018,2.0083
160797,2.0083
173627,2.0083
197645,2.0083
323474,2.0083
489414,2.0083
603038,2.0083
842583,2.0083
931182,2.0083
985682,2.0083
1037471,2.0083
1060877,2.0083
1100205,2.0083
1111815,2.0083
357214,2.0082
631508,2.0082
735775,2.0082
810992,2.0082
937564,2.0082
950250,2.0082
960083,2.0082
961456,2.0082
991131,2.0082
1009036,2.0082
1039289,2.0082
233513,2.0081
341517,2.0081
588268,2.0081
629877,2.0081
937859,2.0081
1015214,2.0081
1046964,2.0081
289151,2.008
382071,2.008
430535,2.008
633175,2.008
779511,2.008
965151,2.008
966708,2.008
990316,2.008
386754,2.0079
461812,2.0079
510644,2.0079
529670,2.0079
552627,2.0079
563463,2.0079
625299,2.0079
739279,2.0079
739736,2.0079
775660,2.0079
927999,2.0079
982108,2.0079
984899,2.0079
999417,2.0079
1083418,2.0079
304844,2.0078
334448,2.0078
427784,2.0078
544559,2.0078
882775,2.0078
953359,2.0078
983523,2.0078
984628,2.0078
1117356,2.0078
574935,2.0077
610577,2.0077
619628,2.0077
669203,2.0077
678131,2.0077
793992,2.0077
973553,2.0077
974888,2.0077
1000772,2.0077
1038289,2.0077
524480,2.0076
550218,2.0076
583957,2.0076
636435,2.0076
795996,2.0076
796837,2.0076
819568,2.0076
830912,2.0076
930183,2.0076
957389,2.0076
1030260,2.0076
1058294,2.0076
635039,2.0075
717980,2.0075
735529,2.0075
792488,2.0075
857030,2.0075
964594,2.0075
1070149,2.0075
1112470,2.0075
68105,2.0074
143769,2.0074
182471,2.0074
254732,2.0074
773575,2.0074
891677,2.0074
931792,2.0074
983540,2.0074
78680,2.0073
83329,2.0073
206687,2.0073
283267,2.0073
504642,2.0073
630634,2.0073
837238,2.0073
972109,2.0073
987776,2.0073
1043570,2.0073
1070011,2.0073
1133740,2.0073
14615,2.0072
125500,2.0072
259234,2.0072
425205,2.0072
547851,2.0072
586827,2.0072
626545,2.0072
669126,2.0072
711435,2.0072
733397,2.0072
877914,2.0072
950963,2.0072
1129480,2.0072
163233,2.0071
482590,2.0071
608830,2.0071
667122,2.0071
884480,2.0071
969151,2.0071
995240,2.0071
997993,2.0071
1034289,2.0071
1134635,2.0071
272608,2.007
568642,2.007
838397,2.007
904866,2.007
922919,2.007
944520,2.007
965715,2.007
972272,2.007
979549,2.007
990165,2.007
1096614,2.007
363684,2.0069
495225,2.0069
529546,2.0069
554877,2.0069
739898,2.0069
766320,2.0069
826357,2.0069
844108,2.0069
870118,2.0069
880612,2.0069
158673,2.0068
746395,2.0068
754458,2.0068
946534,2.0068
956428,2.0068
964801,2.0068
976800,2.0068
1020756,2.0068
86551,2.0067
194797,2.0067
291057,2.0067
298792,2.0067
300254,2.0067
488571,2.0067
507245,2.0067
546649,2.0067
593347,2.0067
596201,2.0067
677330,2.0067
761598,2.0067
974769,2.0067
1003856,2.0067
1055892,2.0067
290765,2.0066
339411,2.0066
523295,2.0066
616773,2.0066
744217,2.0066
865115,2.0066
969867,2.0066
986512,2.0066
1099095,2.0066
1114971,2.0066
366485,2.0065
490525,2.0065
510465,2.0065
530467,2.0065
602712,2.0065
696369,2.0065
878189,2.0065
953947,2.0065
1036523,2.0065
1074430,2.0065
64294,2.0064
615096,2.0064
632939,2.0064
733802,2.0064
958860,2.0064
197017,2.0063
651422,2.0063
975966,2.0063
145016,2.0062
154413,2.0062
449459,2.0062
500169,2.0062
551213,2.0062
586251,2.0062
603623,2.0062
617477,2.0062
621233,2.0062
676967,2.0062
776462,2.0062
974035,2.0062
985118,2.0062
1016041,2.0062
385062,2.0061
397754,2.0061
521831,2.0061
606292,2.0061
625059,2.0061
634747,2.0061
863404,2.0061
992120,2.0061
1017848,2.0061
1081382,2.0061
172351,2.006
286817,2.006
298673,2.006
389814,2.006
414737,2.006
759269,2.006
1033111,2.006
1109469,2.006
1117384,2.006
1122495,2.006
1124412,2.006
554011,2.0059
554303,2.0059
819538,2.0059
830830,2.0059
835389,2.0059
902916,2.0059
989092,2.0059
991409,2.0059
1091038,2.0059
1128761,2.0059
611348,2.0058
830833,2.0058
945615,2.0058
262351,2.0057
593436,2.0057
628107,2.0057
772830,2.0057
781960,2.0057
830155,2.0057
942332,2.0057
967574,2.0057
991210,2.0057
1020563,2.0057
1059014,2.0057
1108646,2.0057
361262,2.0056
555590,2.0056
569309,2.0056
577024,2.0056
606507,2.0056
641660,2.0056
851531,2.0056
865651,2.0056
995358,2.0056
1060670,2.0056
1128605,2.0056
324998,2.0055
381595,2.0055
465444,2.0055
489520,2.0055
574756,2.0055
594853,2.0055
639532,2.0055
835405,2.0055
942372,2.0055
999845,2.0055
1021811,2.0055
1067496,2.0055
1100651,2.0055
1107468,2.0055
232640,2.0054
247037,2.0054
347114,2.0054
483275,2.0054
570996,2.0054
599073,2.0054
632015,2.0054
755661,2.0054
812353,2.0054
965393,2.0054
1097257,2.0054
1118259,2.0054
388563,2.0053
429632,2.0053
697314,2.0053
817006,2.0053
842423,2.0053
926026,2.0053
980971,2.0053
1003135,2.0053
1039721,2.0053
265978,2.0052
435865,2.0052
566073,2.0052
818727,2.0052
927572,2.0052
958888,2.0052
968335,2.0052
973988,2.0052
281577,2.0051
617515,2.0051
852756,2.0051
879291,2.0051
980382,2.0051
1102357,2.0051
1128743,2.0051
552997,2.005
560184,2.005
581835,2.005
830203,2.005
879914,2.005
949236,2.005
959566,2.005
477669,2.0049
620342,2.0049
634761,2.0049
824479,2.0049
864010,2.0049
968419,2.0049
266159,2.0048
289704,2.0048
373482,2.0048
392169,2.0048
559917,2.0048
626006,2.0048
795058,2.0048
957702,2.0048
985214,2.0048
1101396,2.0048
1120123,2.0048
365511,2.0047
398815,2.0047
412782,2.0047
424968,2.0047
642847,2.0047
982851,2.0047
989624,2.0047
1012331,2.0047
1082762,2.0047
551879,2.0046
604848,2.0046
630232,2.0046
926676,2.0046
933837,2.0046
1097860,2.0046
160996,2.0045
501337,2.0045
526812,2.0045
616160,2.0045
622008,2.0045
678899,2.0045
687999,2.0045
731480,2.0045
936177,2.0045
948139,2.0045
982030,2.0045
150994,2.0044
770878,2.0044
819329,2.0044
859192,2.0044
862650,2.0044
951515,2.0044
198003,2.0043
418791,2.0043
525435,2.0043
593500,2.0043
618090,2.0043
639775,2.0043
784691,2.0043
859965,2.0043
872535,2.0043
981463,2.0043
992926,2.0043
994650,2.0043
1075481,2.0043
307171,2.0042
403863,2.0042
537769,2.0042
625488,2.0042
739998,2.0042
772586,2.0042
312696,2.0041
593717,2.0041
787652,2.0041
838345,2.0041
862903,2.0041
883310,2.0041
936471,2.0041
936950,2.0041
949483,2.0041
963117,2.0041
982074,2.0041
987797,2.0041
1001894,2.0041
1017606,2.0041
80329,2.004
326640,2.004
426641,2.004
433126,2.004
686296,2.004
744270,2.004
942447,2.004
952372,2.004
970676,2.004
184794,2.0039
204057,2.0039
517688,2.0039
543056,2.0039
573536,2.0039
590793,2.0039
625439,2.0039
625851,2.0039
745677,2.0039
957454,2.0039
959161,2.0039
971580,2.0039
986902,2.0039
988263,2.0039
989567,2.0039
1104482,2.0039
341528,2.0038
359426,2.0038
927403,2.0038
963629,2.0038
978880,2.0038
1017810,2.0038
555882,2.0037
609424,2.0037
631907,2.0037
671766,2.0037
715074,2.0037
720539,2.0037
736431,2.0037
771001,2.0037
892137,2.0037
942406,2.0037
959249,2.0037
1051549,2.0037
1120957,2.0037
535879,2.0036
603621,2.0036
790871,2.0036
944401,2.0036
981651,2.0036
1007409,2.0036
1009427,2.0036
1077185,2.0036
1122285,2.0036
275170,2.0035
488389,2.0035
547194,2.0035
614982,2.0035
768253,2.0035
860987,2.0035
961993,2.0035
979662,2.0035
987327,2.0035
1061770,2.0035
1076624,2.0035
1119366,2.0035
218252,2.0034
367519,2.0034
436935,2.0034
585930,2.0034
877762,2.0034
924136,2.0034
928331,2.0034
1053174,2.0034
1132105,2.0034
416240,2.0033
820659,2.0033
862381,2.0033
1025902,2.0033
1065710,2.0033
1124828,2.0033
333255,2.0032
404341,2.0032
773238,2.0032
849830,2.0032
964046,2.0032
1028969,2.0032
190794,2.0031
233157,2.0031
382437,2.0031
616485,2.0031
627322,2.0031
653847,2.0031
754320,2.0031
791631,2.0031
916634,2.0031
922261,2.0031
945314,2.0031
947683,2.0031
165273,2.003
181022,2.003
299642,2.003
463163,2.003
599663,2.003
723839,2.003
839644,2.003
946722,2.003
953819,2.003
1000953,2.003
1092653,2.003
1095219,2.003
14395,2.0029
630400,2.0029
911294,2.0029
1059071,2.0029
1065657,2.0029
291879,2.0028
605956,2.0028
615107,2.0028
953154,2.0028
1008638,2.0028
1112949,2.0028
1114804,2.0028
1117352,2.0028
236100,2.0027
319404,2.0027
492774,2.0027
550555,2.0027
612602,2.0027
618805,2.0027
635195,2.0027
864709,2.0027
892745,2.0027
967304,2.0027
1129771,2.0027
102753,2.0026
493717,2.0026
575258,2.0026
954813,2.0026
994716,2.0026
1007716,2.0026
1013704,2.0026
1055783,2.0026
1067489,2.0026
1076795,2.0026
1112634,2.0026
1114085,2.0026
200461,2.0025
439106,2.0025
493911,2.0025
592732,2.0025
629174,2.0025
838230,2.0025
859995,2.0025
860118,2.0025
896081,2.0025
914503,2.0025
930501,2.0025
947780,2.0025
960347,2.0025
986323,2.0025
991598,2.0025
1001309,2.0025
1084342,2.0025
1105577,2.0025
396436,2.0024
525654,2.0024
679332,2.0024
718931,2.0024
814890,2.0024
967588,2.0024
991795,2.0024
996427,2.0024
1036066,2.0024
1120091,2.0024
573135,2.0023
815840,2.0023
864430,2.0023
924120,2.0023
948835,2.0023
952130,2.0023
980791,2.0023
989125,2.0023
989866,2.0023
1094576,2.0023
1130786,2.0023
277805,2.0022
435987,2.0022
534085,2.0022
631492,2.0022
749499,2.0022
851751,2.0022
966582,2.0022
1036044,2.0022
1070913,2.0022
1126869,2.0022
467568,2.0021
524815,2.0021
702446,2.0021
761512,2.0021
781678,2.0021
851613,2.0021
882054,2.0021
902362,2.0021
928926,2.0021
962208,2.0021
978863,2.0021
990850,2.0021
990865,2.0021
1078485,2.0021
228746,2.002
351335,2.002
539584,2.002
559372,2.002
966810,2.002
1093423,2.002
157210,2.0019
239313,2.0019
283648,2.0019
514194,2.0019
525373,2.0019
538349,2.0019
810555,2.0019
849712,2.0019
858833,2.0019
873936,2.0019
952654,2.0019
980268,2.0019
982964,2.0019
989283,2.0019
1008969,2.0019
1072222,2.0019
1099003,2.0019
83140,2.0018
328093,2.0018
367235,2.0018
560901,2.0018
711428,2.0018
740701,2.0018
957927,2.0018
986365,2.0018
1001177,2.0018
1020475,2.0018
1101640,2.0018
1110883,2.0018
103576,2.0017
673149,2.0017
780543,2.0017
788722,2.0017
797900,2.0017
833117,2.0017
839049,2.0017
947291,2.0017
973444,2.0017
976542,2.0017
1100874,2.0017
247843,2.0016
560993,2.0016
575429,2.0016
710519,2.0016
818290,2.0016
823621,2.0016
857487,2.0016
860927,2.0016
880379,2.0016
909893,2.0016
1038205,2.0016
1056131,2.0016
185153,2.0015
466984,2.0015
507550,2.0015
611447,2.0015
615191,2.0015
635367,2.0015
824264,2.0015
957660,2.0015
339738,2.0014
400369,2.0014
497277,2.0014
951939,2.0014
954348,2.0014
1012378,2.0014
1097245,2.0014
532626,2.0013
544067,2.0013
581189,2.0013
856123,2.0013
948004,2.0013
1012800,2.0013
1070880,2.0013
174264,2.0012
495161,2.0012
756850,2.0012
836918,2.0012
892754,2.0012
920564,2.0012
1030722,2.0012
1072073,2.0012
1115786,2.0012
397711,2.0011
604433,2.0011
634370,2.0011
709281,2.0011
987740,2.0011
1033675,2.0011
1044183,2.0011
1048810,2.0011
142391,2.001
160499,2.001
390124,2.001
427427,2.001
441458,2.001
627256,2.001
841291,2.001
868322,2.001
918829,2.001
522466,2.0009
613176,2.0009
631126,2.0009
970671,2.0009
1052930,2.0009
1091667,2.0009
394612,2.0008
513864,2.0008
589629,2.0008
966646,2.0008
982227,2.0008
988581,2.0008
1016705,2.0008
281447,2.0007
427008,2.0007
588109,2.0007
596353,2.0007
600510,2.0007
848050,2.0007
889230,2.0007
980107,2.0007
1034651,2.0007
1111147,2.0007
1125160,2.0007
1131178,2.0007
298502,2.0006
344052,2.0006
505912,2.0006
635246,2.0006
767532,2.0006
1052638,2.0006
1121391,2.0006
585918,2.0005
796625,2.0005
841791,2.0005
856316,2.0005
985357,2.0005
1105607,2.0005
72637,2.0004
131984,2.0004
236531,2.0004
330413,2.0004
455134,2.0004
459637,2.0004
521569,2.0004
776612,2.0004
780389,2.0004
911372,2.0004
955849,2.0004
1042189,2.0004
1077350,2.0004
273447,2.0003
565422,2.0003
626807,2.0003
634059,2.0003
819343,2.0003
985551,2.0003
990095,2.0003
1083442,2.0003
151967,2.0002
202708,2.0002
364134,2.0002
467066,2.0002
574869,2.0002
620260,2.0002
741654,2.0002
783432,2.0002
818240,2.0002
827890,2.0002
911331,2.0002
1061125,2.0002
194374,2.0001
288327,2.0001
297724,2.0001
408764,2.0001
499040,2.0001
510375,2.0001
542075,2.0001
601359,2.0001
730097,2.0001
833438,2.0001
835090,2.0001
855030,2.0001
959208,2.0001
981539,2.0001
983201,2.0001
1015876,2.0001
1017646,2.0001
14212,2.0
17002,2.0
52536,2.0
64239,2.0
86369,2.0
119394,2.0
215511,2.0
266051,2.0
332347,2.0
609834,2.0
620134,2.0
651908,2.0
653600,2.0
654930,2.0
669231,2.0
669450,2.0
669875,2.0
670747,2.0
720499,2.0
723437,2.0
724387,2.0
725557,2.0
786392,2.0
816916,2.0
826419,2.0
838923,2.0
845114,2.0
845385,2.0
845461,2.0
846339,2.0
846989,2.0
847144,2.0
847439,2.0
849835,2.0
856084,2.0
872903,2.0
876614,2.0
957112,2.0
958441,2.0
965564,2.0
985560,2.0
988277,2.0
996950,2.0
1003666,2.0
1014640,2.0
1027409,2.0
1030568,2.0
1039002,2.0
1046039,2.0
1050909,2.0
1054881,2.0
1095615,2.0
1104976,2.0
1104978,2.0
1105008,2.0
1114125,2.0
1117401,2.0
1130379,2.0
1131644,2.0
413386,1.9999
473792,1.9999
508206,1.9999
776782,1.9999
781361,1.9999
841106,1.9999
851996,1.9999
863406,1.9999
988538,1.9999
158815,1.9998
606463,1.9998
617811,1.9998
618163,1.9998
848816,1.9998
1026746,1.9998
1112638,1.9998
80597,1.9997
126779,1.9997
277901,1.9997
616244,1.9997
775338,1.9997
861520,1.9997
953356,1.9997
969051,1.9997
969166,1.9997
1043031,1.9997
1086158,1.9997
1115910,1.9997
99398,1.9996
369732,1.9996
459515,1.9996
649471,1.9996
955228,1.9996
965284,1.9996
1007249,1.9996
1077485,1.9996
1111795,1.9996
314171,1.9995
494981,1.9995
526023,1.9995
608094,1.9995
937519,1.9995
1103860,1.9995
673109,1.9994
866820,1.9994
881541,1.9994
908421,1.9994
987589,1.9994
989014,1.9994
989490,1.9994
166941,1.9993
346184,1.9993
432549,1.9993
486221,1.9993
488172,1.9993
541986,1.9993
683026,1.9993
751154,1.9993
830218,1.9993
919729,1.9993
954722,1.9993
1025050,1.9993
1046968,1.9993
1097099,1.9993
1130543,1.9993
47936,1.9992
322387,1.9992
490350,1.9992
525093,1.9992
627573,1.9992
843593,1.9992
945927,1.9992
969140,1.9992
1069805,1.9992
1125753,1.9992
226031,1.9991
598783,1.9991
680003,1.9991
792646,1.9991
962307,1.9991
1018365,1.9991
1080820,1.9991
1091054,1.9991
517749,1.999
611555,1.999
792176,1.999
980386,1.999
984615,1.999
1051791,1.999
1084414,1.999
329154,1.9989
510705,1.9989
885829,1.9989
977932,1.9989
979131,1.9989
1034463,1.9989
323099,1.9988
635532,1.9988
668842,1.9988
681321,1.9988
866534,1.9988
885252,1.9988
923867,1.9988
1132887,1.9988
310002,1.9987
328199,1.9987
598044,1.9987
921961,1.9987
1039958,1.9987
1071926,1.9987
1120004,1.9987
268399,1.9986
289227,1.9986
459629,1.9986
641936,1.9986
717059,1.9986
769809,1.9986
861112,1.9986
894854,1.9986
945442,1.9986
948102,1.9986
957254,1.9986
980975,1.9986
982165,1.9986
990835,1.9986
1045141,1.9986
1052128,1.9986
1101678,1.9986
1127219,1.9986
463442,1.9985
617975,1.9985
835148,1.9985
849131,1.9985
1084540,1.9985
586204,1.9984
598810,1.9984
691370,1.9984
719647,1.9984
796618,1.9984
807123,1.9984
824964,1.9984
848632,1.9984
955703,1.9984
966491,1.9984
981727,1.9984
1028348,1.9984
298731,1.9983
384900,1.9983
447446,1.9983
450974,1.9983
479677,1.9983
493628,1.9983
682662,1.9983
724341,1.9983
865643,1.9983
932821,1.9983
980299,1.9983
152397,1.9982
401895,1.9982
710919,1.9982
856747,1.9982
883255,1.9982
932614,1.9982
954074,1.9982
976354,1.9982
1037384,1.9982
1090640,1.9982
1121499,1.9982
380990,1.9981
444048,1.9981
502484,1.9981
542322,1.9981
676612,1.9981
767853,1.9981
891198,1.9981
925047,1.9981
938034,1.9981
1023948,1.9981
283136,1.998
484091,1.998
485026,1.998
529415,1.998
628276,1.998
728067,1.998
793752,1.998
854834,1.998
904131,1.998
965967,1.998
985924,1.998
1002355,1.998
68487,1.9979
283086,1.9979
430003,1.9979
447936,1.9979
514877,1.9979
638971,1.9979
811045,1.9979
826755,1.9979
830658,1.9979
690395,1.9978
726236,1.9978
858018,1.9978
927326,1.9978
951599,1.9978
971336,1.9978
413354,1.9977
464821,1.9977
580394,1.9977
618804,1.9977
987686,1.9977
1032024,1.9977
1109303,1.9977
494892,1.9976
534790,1.9976
562358,1.9976
594471,1.9976
616311,1.9976
628334,1.9976
683386,1.9976
711752,1.9976
860597,1.9976
868526,1.9976
882030,1.9976
988901,1.9976
1034323,1.9976
1073714,1.9976
142653,1.9975
172060,1.9975
382533,1.9975
580803,1.9975
590620,1.9975
933568,1.9975
383077,1.9974
407081,1.9974
408325,1.9974
559973,1.9974
617620,1.9974
641224,1.9974
684960,1.9974
725222,1.9974
730395,1.9974
737850,1.9974
832122,1.9974
857948,1.9974
898424,1.9974
987815,1.9974
998003,1.9974
1050559,1.9974
1062468,1.9974
557291,1.9973
613577,1.9973
866087,1.9973
966626,1.9973
975100,1.9973
14913,1.9972
591926,1.9972
822713,1.9972
840449,1.9972
855171,1.9972
955087,1.9972
961909,1.9972
1126636,1.9972
30468,1.9971
343541,1.9971
449037,1.9971
456801,1.9971
637741,1.9971
849261,1.9971
855201,1.9971
933156,1.9971
1020155,1.9971
1022738,1.9971
130198,1.997
535503,1.997
633047,1.997
722622,1.997
893315,1.997
918677,1.997
977635,1.997
990223,1.997
1036275,1.997
1044152,1.997
1045570,1.997
1084740,1.997
1094737,1.997
1117961,1.997
4176,1.9969
501459,1.9969
648270,1.9969
689347,1.9969
944181,1.9969
964028,1.9969
989789,1.9969
1009282,1.9969
1078405,1.9969
231125,1.9968
493022,1.9968
511036,1.9968
634353,1.9968
665103,1.9968
719045,1.9968
887968,1.9968
979001,1.9968
283407,1.9967
358414,1.9967
387045,1.9967
471320,1.9967
500245,1.9967
520285,1.9967
557896,1.9967
605704,1.9967
696356,1.9967
736398,1.9967
902496,1.9967
990004,1.9967
991478,1.9967
1029206,1.9967
68927,1.9966
411754,1.9966
431691,1.9966
512124,1.9966
596916,1.9966
842405,1.9966
966537,1.9966
415213,1.9965
467194,1.9965
692480,1.9965
747192,1.9965
860654,1.9965
874469,1.9965
930963,1.9965
934152,1.9965
1012536,1.9965
1036122,1.9965
1129344,1.9965
1131769,1.9965
209149,1.9964
525185,1.9964
713022,1.9964
797043,1.9964
803148,1.9964
857335,1.9964
982272,1.9964
983367,1.9964
425558,1.9963
489541,1.9963
500234,1.9963
504453,1.9963
584469,1.9963
777152,1.9963
793047,1.9963
867792,1.9963
931340,1.9963
977766,1.9963
984091,1.9963
1079639,1.9963
1082411,1.9963
1121817,1.9963
227704,1.9962
370064,1.9962
542791,1.9962
601285,1.9962
614397,1.9962
784868,1.9962
812696,1.9962
829293,1.9962
935104,1.9962
967129,1.9962
968596,1.9962
998391,1.9962
1059053,1.9962
1097206,1.9962
1117979,1.9962
529934,1.9961
633523,1.9961
988280,1.9961
1025312,1.9961
1099205,1.9961
585759,1.996
705109,1.996
722525,1.996
824480,1.996
917483,1.996
937208,1.996
946466,1.996
982650,1.996
988864,1.996
989875,1.996
1044386,1.996
54418,1.9959
128061,1.9959
385482,1.9959
560324,1.9959
566664,1.9959
648620,1.9959
768900,1.9959
797937,1.9959
815345,1.9959
961632,1.9959
1042321,1.9959
257625,1.9958
428665,1.9958
486239,1.9958
665394,1.9958
691249,1.9958
980366,1.9958
1095895,1.9958
71810,1.9957
255685,1.9957
294417,1.9957
543260,1.9957
563886,1.9957
668763,1.9957
731052,1.9957
733036,1.9957
784260,1.9957
917887,1.9957
973152,1.9957
978640,1.9957
980523,1.9957
984429,1.9957
988816,1.9957
989370,1.9957
1085136,1.9957
1123827,1.9957
318906,1.9956
325884,1.9956
558779,1.9956
565006,1.9956
634268,1.9956
665767,1.9956
677290,1.9956
959078,1.9956
1007502,1.9956
493102,1.9955
557854,1.9955
804107,1.9955
848958,1.9955
926289,1.9955
1030644,1.9955
1033761,1.9955
1053197,1.9955
1057781,1.9955
1085358,1.9955
91258,1.9954
107595,1.9954
164135,1.9954
283085,1.9954
449570,1.9954
816439,1.9954
838409,1.9954
936218,1.9954
989907,1.9954
1003455,1.9954
1106702,1.9954
1118705,1.9954
427145,1.9953
582524,1.9953
584932,1.9953
624775,1.9953
625547,1.9953
728480,1.9953
861955,1.9953
912852,1.9953
915839,1.9953
1045249,1.9953
1067870,1.9953
355884,1.9952
527702,1.9952
561416,1.9952
603142,1.9952
865371,1.9952
950177,1.9952
959527,1.9952
964194,1.9952
989426,1.9952
1032048,1.9952
1127371,1.9952
404058,1.9951
497979,1.9951
572547,1.9951
595278,1.9951
607219,1.9951
635631,1.9951
716353,1.9951
905927,1.9951
997204,1.9951
1055619,1.9951
1056135,1.9951
1129128,1.9951
387501,1.995
456501,1.995
488110,1.995
490339,1.995
523401,1.995
566975,1.995
607005,1.995
630445,1.995
690446,1.995
1032370,1.995
1049731,1.995
1090319,1.995
1101220,1.995
1118850,1.995
426886,1.9949
429094,1.9949
625920,1.9949
780461,1.9949
824016,1.9949
839491,1.9949
945871,1.9949
953211,1.9949
974203,1.9949
984709,1.9949
158949,1.9948
688151,1.9948
921916,1.9948
938883,1.9948
1001677,1.9948
1007398,1.9948
1032065,1.9948
259328,1.9947
342510,1.9947
374495,1.9947
610603,1.9947
623521,1.9947
754496,1.9947
962522,1.9947
1072636,1.9947
1075121,1.9947
276098,1.9946
569492,1.9946
844472,1.9946
940718,1.9946
986113,1.9946
1085406,1.9946
1101665,1.9946
251091,1.9945
426119,1.9945
441428,1.9945
561892,1.9945
758926,1.9945
896757,1.9945
981473,1.9945
124216,1.9944
489507,1.9944
558678,1.9944
760163,1.9944
833260,1.9944
834799,1.9944
854130,1.9944
969041,1.9944
977097,1.9944
978511,1.9944
1130415,1.9944
168836,1.9943
624683,1.9943
761562,1.9943
927761,1.9943
1020211,1.9943
182468,1.9942
207984,1.9942
308413,1.9942
374006,1.9942
540076,1.9942
855377,1.9942
861845,1.9942
891748,1.9942
971760,1.9942
1014267,1.9942
1082509,1.9942
581234,1.9941
633628,1.9941
755726,1.9941
800763,1.9941
810160,1.9941
909397,1.9941
964345,1.9941
987604,1.9941
1080541,1.9941
1120680,1.9941
230053,1.994
281982,1.994
533561,1.994
572887,1.994
664876,1.994
736745,1.994
865827,1.994
966453,1.994
966966,1.994
1033858,1.994
1050257,1.994
1062785,1.994
501433,1.9939
535312,1.9939
633848,1.9939
647403,1.9939
703393,1.9939
801314,1.9939
844717,1.9939
931842,1.9939
934617,1.9939
952925,1.9939
964851,1.9939
996529,1.9939
1045998,1.9939
1088335,1.9939
152217,1.9938
169517,1.9938
285749,1.9938
616597,1.9938
651379,1.9938
796283,1.9938
842440,1.9938
1038749,1.9938
1095928,1.9938
1118269,1.9938
385787,1.9937
588271,1.9937
619101,1.9937
683741,1.9937
711756,1.9937
750069,1.9937
754570,1.9937
822301,1.9937
859329,1.9937
861473,1.9937
866611,1.9937
997544,1.9937
1006916,1.9937
1088540,1.9937
129157,1.9936
215838,1.9936
441446,1.9936
494203,1.9936
530460,1.9936
593811,1.9936
882052,1.9936
919977,1.9936
953711,1.9936
966686,1.9936
1005506,1.9936
1026238,1.9936
1077674,1.9936
1114643,1.9936
374456,1.9935
387516,1.9935
408448,1.9935
429569,1.9935
466863,1.9935
488829,1.9935
527995,1.9935
865101,1.9935
954168,1.9935
1030748,1.9935
1078840,1.9935
375094,1.9934
542691,1.9934
561195,1.9934
691066,1.9934
933489,1.9934
966146,1.9934
980650,1.9934
983102,1.9934
1024917,1.9934
610579,1.9933
635434,1.9933
689756,1.9933
766631,1.9933
864816,1.9933
995179,1.9933
1023270,1.9933
194275,1.9932
420236,1.9932
559407,1.9932
609380,1.9932
673902,1.9932
692846,1.9932
718239,1.9932
985431,1.9932
989493,1.9932
140217,1.9931
578290,1.9931
621358,1.9931
627614,1.9931
632969,1.9931
909223,1.9931
934919,1.9931
972073,1.9931
1053220,1.9931
1082544,1.9931
213746,1.993
634969,1.993
739800,1.993
746399,1.993
858693,1.993
991398,1.993
1082004,1.993
171857,1.9929
333542,1.9929
485486,1.9929
778811,1.9929
871730,1.9929
1109085,1.9929
35374,1.9928
258142,1.9928
555924,1.9928
582442,1.9928
633886,1.9928
844469,1.9928
859047,1.9928
894138,1.9928
954358,1.9928
960241,1.9928
962780,1.9928
996616,1.9928
1102577,1.9928
382592,1.9927
400445,1.9927
463893,1.9927
568640,1.9927
718294,1.9927
739335,1.9927
784695,1.9927
1008043,1.9927
294421,1.9926
431183,1.9926
661789,1.9926
683346,1.9926
965087,1.9926
987955,1.9926
1019361,1.9926
1068694,1.9926
306395,1.9925
432631,1.9925
796078,1.9925
825011,1.9925
853507,1.9925
856333,1.9925
930483,1.9925
952617,1.9925
1010614,1.9925
1022276,1.9925
1050356,1.9925
1101695,1.9925
602730,1.9924
633322,1.9924
647576,1.9924
817867,1.9924
981234,1.9924
1095076,1.9924
1118250,1.9924
1120737,1.9924
59185,1.9923
451201,1.9923
498335,1.9923
509336,1.9923
548489,1.9923
582467,1.9923
592883,1.9923
876223,1.9923
925931,1.9923
948431,1.9923
1105284,1.9923
204612,1.9922
207372,1.9922
479868,1.9922
520278,1.9922
580396,1.9922
626375,1.9922
848017,1.9922
936839,1.9922
954660,1.9922
962260,1.9922
965547,1.9922
976068,1.9922
986627,1.9922
39628,1.9921
402589,1.9921
612596,1.9921
635676,1.9921
688503,1.9921
793044,1.9921
851546,1.9921
933516,1.9921
987681,1.9921
1074046,1.9921
1121956,1.9921
1125991,1.9921
72850,1.992
229232,1.992
258076,1.992
482954,1.992
599310,1.992
706659,1.992
708403,1.992
730130,1.992
815639,1.992
848434,1.992
985563,1.992
1043883,1.992
162241,1.9919
314068,1.9919
567769,1.9919
631064,1.9919
43203,1.9918
202872,1.9918
203550,1.9918
344311,1.9918
354513,1.9918
402914,1.9918
559472,1.9918
602666,1.9918
604653,1.9918
802397,1.9918
817605,1.9918
833172,1.9918
947435,1.9918
976933,1.9918
981105,1.9918
984084,1.9918
